DataID,Temperature1,Temperature2,Humidity1,Humidity2,LDR,Pump,Heater,Date,6:07:34 PM
1305,31,29,55,57,,,,10/12/2020,6:36:03 PM
1306,34,20,53,45,,,,10/12/2020,6:36:03 PM
1307,35,26,31,73,,,,10/12/2020,6:36:03 PM
1308,31,24,52,82,,,,10/12/2020,6:36:03 PM
1309,30,25,29,87,,,,10/12/2020,6:36:04 PM
1310,37,22,36,75,,,,10/12/2020,6:36:04 PM
1311,32,26,16,75,,,,10/12/2020,6:36:04 PM
1312,39,25,52,99,,,,10/12/2020,6:36:04 PM
1313,30,29,51,87,,,,10/12/2020,6:36:04 PM
1314,38,25,12,41,,,,10/12/2020,6:36:04 PM
1315,35,24,33,75,,,,10/12/2020,6:36:05 PM
1316,38,29,14,99,,,,10/12/2020,6:36:05 PM
1317,32,28,29,95,,,,10/12/2020,6:36:05 PM
1318,36,28,49,57,,,,10/12/2020,6:36:05 PM
1319,33,23,20,90,,,,10/12/2020,6:36:06 PM
1320,40,23,21,44,,,,10/12/2020,6:36:06 PM
1321,33,21,7,90,,,,10/12/2020,6:36:06 PM
1322,34,23,59,76,,,,10/12/2020,6:36:06 PM
1323,31,23,46,67,,,,10/12/2020,6:36:07 PM
1324,32,22,30,97,,,,10/12/2020,6:36:07 PM
1325,35,23,8,56,,,,10/12/2020,6:36:07 PM
1326,36,24,21,75,,,,10/12/2020,6:36:08 PM
1327,35,22,42,66,,,,10/12/2020,6:36:08 PM
1328,32,25,42,68,,,,10/12/2020,6:36:08 PM
1329,39,26,45,46,,,,10/12/2020,6:36:08 PM
1330,34,24,31,79,,,,10/12/2020,6:36:08 PM
1331,36,23,53,56,,,,10/12/2020,6:36:08 PM
1332,32,30,5,75,,,,10/12/2020,6:36:08 PM
1333,37,22,54,99,,,,10/12/2020,6:36:09 PM
1334,33,26,11,57,,,,10/12/2020,6:36:09 PM
1335,37,20,41,50,,,,10/12/2020,6:36:09 PM
1336,31,28,38,46,,,,10/12/2020,6:36:09 PM
1337,30,21,37,75,,,,10/12/2020,6:36:09 PM
1338,39,28,39,65,,,,10/12/2020,6:36:10 PM
1339,31,25,20,43,,,,10/12/2020,6:36:10 PM
1340,36,25,23,83,,,,10/12/2020,6:36:10 PM
1341,40,29,45,54,,,,10/12/2020,6:36:10 PM
1342,32,24,51,47,,,,10/12/2020,6:36:11 PM
1343,40,25,6,61,,,,10/12/2020,6:36:11 PM
1344,30,30,26,57,,,,10/12/2020,6:36:11 PM
1345,30,30,8,58,,,,10/12/2020,6:36:11 PM
1346,35,27,19,88,,,,10/12/2020,6:36:11 PM
1347,35,20,11,89,,,,10/12/2020,6:36:12 PM
1348,31,23,53,57,,,,10/12/2020,6:36:12 PM
1349,40,28,45,82,,,,10/12/2020,6:36:12 PM
1350,33,25,38,50,,,,10/12/2020,6:36:12 PM
1351,30,21,48,48,,,,10/12/2020,6:36:13 PM
1352,40,22,38,65,,,,10/12/2020,6:36:13 PM
1353,36,21,24,56,,,,10/12/2020,6:36:13 PM
1354,33,28,10,42,,,,10/12/2020,6:36:13 PM
1355,31,27,56,45,,,,10/12/2020,6:36:13 PM
1356,40,24,48,100,,,,10/12/2020,6:36:14 PM
1357,37,21,45,40,,,,10/12/2020,6:36:14 PM
1358,37,23,53,77,,,,10/12/2020,6:36:14 PM
1359,33,22,26,48,,,,10/12/2020,6:36:14 PM
1360,30,28,7,50,,,,10/12/2020,6:36:14 PM
1361,31,24,27,96,,,,10/12/2020,6:36:14 PM
1362,39,21,23,100,,,,10/12/2020,6:36:15 PM
1363,37,22,40,64,,,,10/12/2020,6:36:15 PM
1364,30,28,51,72,,,,10/12/2020,6:36:15 PM
1365,32,23,28,64,,,,10/12/2020,6:36:15 PM
1366,36,20,27,75,,,,10/12/2020,6:36:16 PM
1367,30,26,5,98,,,,10/12/2020,6:36:16 PM
1368,32,20,52,70,,,,10/12/2020,6:36:16 PM
1369,30,26,30,54,,,,10/12/2020,6:36:17 PM
1370,39,29,49,69,,,,10/12/2020,6:36:17 PM
1371,40,24,15,70,,,,10/12/2020,6:36:17 PM
1372,33,28,33,93,,,,10/12/2020,6:36:17 PM
1373,40,29,6,89,,,,10/12/2020,6:36:17 PM
1374,33,30,42,63,,,,10/12/2020,6:36:18 PM
1375,36,28,13,49,,,,10/12/2020,6:36:18 PM
1376,38,27,56,65,,,,10/12/2020,6:36:18 PM
1377,38,25,30,50,,,,10/12/2020,6:36:18 PM
1378,33,26,46,43,,,,10/12/2020,6:36:18 PM
1379,31,26,21,46,,,,10/12/2020,6:36:18 PM
1380,30,30,18,76,,,,10/12/2020,6:36:19 PM
1381,30,22,22,97,,,,10/12/2020,6:36:19 PM
1382,34,24,33,44,,,,10/12/2020,6:36:19 PM
1383,33,20,39,82,,,,10/12/2020,6:36:19 PM
1384,38,26,47,62,,,,10/12/2020,6:36:20 PM
1385,38,20,27,90,,,,10/12/2020,6:36:20 PM
1386,40,27,37,67,,,,10/12/2020,6:36:20 PM
1387,32,30,24,54,,,,10/12/2020,6:36:20 PM
1388,40,20,26,81,,,,10/12/2020,6:36:20 PM
1389,37,22,15,42,,,,10/12/2020,6:36:21 PM
1390,39,28,40,57,,,,10/12/2020,6:36:21 PM
1391,36,24,10,71,,,,10/12/2020,6:36:21 PM
1392,39,20,35,45,,,,10/12/2020,6:36:21 PM
1393,39,26,57,66,,,,10/12/2020,6:36:22 PM
1394,30,22,54,100,,,,10/12/2020,6:36:22 PM
1395,32,25,27,44,,,,10/12/2020,6:36:22 PM
1396,33,24,33,62,,,,10/12/2020,6:36:22 PM
1397,35,28,25,100,,,,10/12/2020,6:36:23 PM
1398,33,22,11,82,,,,10/12/2020,6:36:23 PM
1399,39,25,5,57,,,,10/12/2020,6:36:23 PM
1400,31,30,49,48,,,,10/12/2020,6:36:23 PM
1401,30,25,17,75,,,,10/12/2020,6:36:23 PM
1402,32,24,50,75,,,,10/12/2020,6:36:23 PM
1403,30,26,30,51,,,,10/12/2020,6:36:23 PM
1404,32,29,40,52,,,,10/12/2020,6:36:24 PM
1405,36,30,48,60,,,,10/12/2020,6:36:24 PM
1406,31,30,23,72,,,,10/12/2020,6:36:24 PM
1407,30,28,33,100,,,,10/12/2020,6:36:24 PM
1408,40,26,21,67,,,,10/12/2020,6:36:25 PM
1409,31,28,56,44,,,,10/12/2020,6:36:25 PM
1410,31,25,58,93,,,,10/12/2020,6:36:25 PM
1411,40,27,39,62,,,,10/12/2020,6:36:25 PM
1412,32,26,27,77,,,,10/12/2020,6:36:26 PM
1413,35,24,37,60,,,,10/12/2020,6:36:26 PM
1414,38,22,17,62,,,,10/12/2020,6:36:26 PM
1415,32,24,48,72,,,,10/12/2020,6:36:26 PM
1416,35,29,15,96,,,,10/12/2020,6:36:26 PM
1417,36,22,12,93,,,,10/12/2020,6:36:27 PM
1418,40,22,51,40,,,,10/12/2020,6:36:27 PM
1419,33,30,25,64,,,,10/12/2020,6:36:27 PM
1420,33,24,9,93,,,,10/12/2020,6:36:27 PM
1421,36,28,19,69,,,,10/12/2020,6:36:28 PM
1422,39,27,33,96,,,,10/12/2020,6:36:28 PM
1423,33,25,20,87,,,,10/12/2020,6:36:28 PM
1424,31,26,34,54,,,,10/12/2020,6:36:28 PM
1425,33,27,39,94,,,,10/12/2020,6:36:28 PM
1426,37,21,22,47,,,,10/12/2020,6:36:28 PM
1427,30,25,5,74,,,,10/12/2020,6:36:29 PM
1428,34,26,19,68,,,,10/12/2020,6:36:29 PM
1429,32,24,41,94,,,,10/12/2020,6:36:29 PM
1430,36,26,16,82,,,,10/12/2020,6:36:29 PM
1431,38,22,7,67,,,,10/12/2020,6:36:29 PM
1432,33,23,24,97,,,,10/12/2020,6:36:30 PM
1433,35,21,57,67,,,,10/12/2020,6:36:30 PM
1434,38,21,17,100,,,,10/12/2020,6:36:30 PM
1435,32,30,6,50,,,,10/12/2020,6:36:30 PM
1436,40,26,56,43,,,,10/12/2020,6:36:31 PM
1437,40,28,25,62,,,,10/12/2020,6:36:31 PM
1438,33,25,15,59,,,,10/12/2020,6:36:31 PM
1439,38,22,44,46,,,,10/12/2020,6:36:31 PM
1440,36,21,28,88,,,,10/12/2020,6:36:32 PM
1441,38,22,10,73,,,,10/12/2020,6:36:32 PM
1442,36,21,13,78,,,,10/12/2020,6:36:32 PM
1443,33,30,28,88,,,,10/12/2020,6:36:32 PM
1444,32,21,36,89,,,,10/12/2020,6:36:32 PM
1445,31,29,38,84,,,,10/12/2020,6:36:32 PM
1446,37,26,19,70,,,,10/12/2020,6:36:33 PM
1447,30,24,5,64,,,,10/12/2020,6:36:33 PM
1448,36,24,49,57,,,,10/12/2020,6:36:33 PM
1449,33,29,25,77,,,,10/12/2020,6:36:33 PM
1450,35,21,10,79,,,,10/12/2020,6:36:33 PM
1451,33,28,57,69,,,,10/12/2020,6:36:34 PM
1452,40,22,27,99,,,,10/12/2020,6:36:34 PM
1453,35,27,41,76,,,,10/12/2020,6:36:34 PM
1454,34,27,41,85,,,,10/12/2020,6:36:35 PM
1455,39,29,59,95,,,,10/12/2020,6:36:35 PM
1456,35,30,43,48,,,,10/12/2020,6:36:35 PM
1457,30,25,38,73,,,,10/12/2020,6:36:35 PM
1458,36,24,52,66,,,,10/12/2020,6:36:35 PM
1459,31,26,23,52,,,,10/12/2020,6:36:35 PM
1460,30,30,54,77,,,,10/12/2020,6:36:36 PM
1461,30,26,31,79,,,,10/12/2020,6:36:36 PM
1462,38,20,57,80,,,,10/12/2020,6:36:36 PM
1463,40,21,5,59,,,,10/12/2020,6:36:36 PM
1464,32,24,14,68,,,,10/12/2020,6:36:37 PM
1465,32,23,28,73,,,,10/12/2020,6:36:37 PM
1466,36,20,9,42,,,,10/12/2020,6:36:37 PM
1467,38,24,22,73,,,,10/12/2020,6:36:37 PM
1468,39,29,28,93,,,,10/12/2020,6:36:38 PM
1469,33,25,9,89,,,,10/12/2020,6:36:38 PM
1470,40,23,5,65,,,,10/12/2020,6:36:38 PM
1471,35,30,24,75,,,,10/12/2020,6:36:38 PM
1472,38,20,13,71,,,,10/12/2020,6:36:38 PM
1473,35,24,8,76,,,,10/12/2020,6:36:38 PM
1474,31,25,51,73,,,,10/12/2020,6:36:38 PM
1475,30,22,55,76,,,,10/12/2020,6:36:39 PM
1476,34,30,54,83,,,,10/12/2020,6:36:39 PM
1477,38,24,37,94,,,,10/12/2020,6:36:39 PM
1478,31,30,16,91,,,,10/12/2020,6:36:39 PM
1479,32,25,22,82,,,,10/12/2020,6:36:40 PM
1480,30,26,38,74,,,,10/12/2020,6:36:40 PM
1481,38,20,9,52,,,,10/12/2020,6:36:40 PM
1482,36,28,17,99,,,,10/12/2020,6:36:40 PM
1483,36,28,32,92,,,,10/12/2020,6:36:41 PM
1484,32,27,34,79,,,,10/12/2020,6:36:41 PM
1485,40,20,41,76,,,,10/12/2020,6:36:41 PM
1486,39,25,40,81,,,,10/12/2020,6:36:41 PM
1487,35,20,59,52,,,,10/12/2020,6:36:41 PM
1488,35,28,18,70,,,,10/12/2020,6:36:42 PM
1489,38,20,33,52,,,,10/12/2020,6:36:42 PM
1490,34,27,47,42,,,,10/12/2020,6:36:42 PM
1491,34,21,9,45,,,,10/12/2020,6:36:42 PM
1492,31,30,28,42,,,,10/12/2020,6:36:42 PM
1493,34,30,43,61,,,,10/12/2020,6:36:43 PM
1494,30,28,52,44,,,,10/12/2020,6:36:43 PM
1495,36,30,15,90,,,,10/12/2020,6:36:43 PM
1496,37,23,20,62,,,,10/12/2020,6:36:43 PM
1497,30,20,43,41,,,,10/12/2020,6:36:43 PM
1498,35,24,21,96,,,,10/12/2020,6:36:44 PM
1499,36,23,52,84,,,,10/12/2020,6:36:44 PM
1500,34,25,58,58,,,,10/12/2020,6:36:44 PM
1501,33,25,22,95,,,,10/12/2020,6:36:44 PM
1502,35,23,48,81,,,,10/12/2020,6:36:44 PM
1503,33,25,43,71,,,,10/12/2020,6:36:45 PM
1504,35,22,23,40,,,,10/12/2020,6:36:45 PM
1505,38,25,36,96,,,,10/12/2020,6:36:45 PM
1506,40,21,55,52,,,,10/12/2020,6:36:45 PM
1507,37,28,49,53,,,,10/12/2020,6:36:46 PM
1508,34,30,38,57,,,,10/12/2020,6:36:46 PM
1509,31,23,49,66,,,,10/12/2020,6:36:46 PM
1510,40,27,54,96,,,,10/12/2020,6:36:46 PM
1511,34,24,56,61,,,,10/12/2020,6:36:47 PM
1512,32,30,50,54,,,,10/12/2020,6:36:47 PM
1513,38,24,31,56,,,,10/12/2020,6:36:47 PM
1514,39,24,38,46,,,,10/12/2020,6:36:47 PM
1515,32,24,39,67,,,,10/12/2020,6:36:47 PM
1516,31,29,24,58,,,,10/12/2020,6:36:48 PM
1517,32,30,31,76,,,,10/12/2020,6:36:48 PM
1518,32,21,7,51,,,,10/12/2020,6:36:48 PM
1519,40,24,35,58,,,,10/12/2020,6:36:48 PM
1520,31,28,39,47,,,,10/12/2020,6:36:48 PM
1521,38,20,5,48,,,,10/12/2020,6:36:48 PM
1522,34,25,14,89,,,,10/12/2020,6:36:49 PM
1523,38,20,31,64,,,,10/12/2020,6:36:49 PM
1524,38,29,38,92,,,,10/12/2020,6:36:49 PM
1525,35,27,30,64,,,,10/12/2020,6:36:49 PM
1526,39,22,44,66,,,,10/12/2020,6:36:50 PM
1527,40,29,50,65,,,,10/12/2020,6:36:50 PM
1528,32,25,51,72,,,,10/12/2020,6:36:50 PM
1529,34,26,47,69,,,,10/12/2020,6:36:50 PM
1530,33,28,23,92,,,,10/12/2020,6:36:50 PM
1531,40,26,36,79,,,,10/12/2020,6:36:51 PM
1532,32,27,6,62,,,,10/12/2020,6:36:51 PM
1533,34,26,32,78,,,,10/12/2020,6:36:51 PM
1534,39,24,58,96,,,,10/12/2020,6:36:51 PM
1535,31,21,15,95,,,,10/12/2020,6:36:52 PM
1536,40,26,11,84,,,,10/12/2020,6:36:52 PM
1537,31,27,33,61,,,,10/12/2020,6:36:52 PM
1538,40,20,34,54,,,,10/12/2020,6:36:52 PM
1539,37,29,37,57,,,,10/12/2020,6:36:53 PM
1540,35,23,51,49,,,,10/12/2020,6:36:53 PM
1541,39,23,11,78,,,,10/12/2020,6:36:53 PM
1542,40,25,44,49,,,,10/12/2020,6:36:53 PM
1543,37,27,19,71,,,,10/12/2020,6:36:53 PM
1544,35,28,51,79,,,,10/12/2020,6:36:53 PM
1545,37,30,55,59,,,,10/12/2020,6:36:53 PM
1546,31,28,55,90,,,,10/12/2020,6:36:54 PM
1547,33,30,42,65,,,,10/12/2020,6:36:54 PM
1548,31,28,37,62,,,,10/12/2020,6:36:54 PM
1549,33,22,15,73,,,,10/12/2020,6:36:54 PM
1550,36,28,41,68,,,,10/12/2020,6:36:55 PM
1551,30,26,47,55,,,,10/12/2020,6:36:55 PM
1552,37,21,14,40,,,,10/12/2020,6:36:55 PM
1553,34,27,48,67,,,,10/12/2020,6:36:55 PM
1554,34,27,28,84,,,,10/12/2020,6:36:56 PM
1555,36,20,57,63,,,,10/12/2020,6:36:56 PM
1556,35,20,17,56,,,,10/12/2020,6:36:56 PM
1557,36,21,26,81,,,,10/12/2020,6:36:56 PM
1558,33,23,34,63,,,,10/12/2020,6:36:56 PM
1559,32,29,41,48,,,,10/12/2020,6:36:57 PM
1560,33,25,44,60,,,,10/12/2020,6:36:57 PM
1561,33,29,45,80,,,,10/12/2020,6:36:57 PM
1562,39,26,47,92,,,,10/12/2020,6:36:57 PM
1563,30,22,12,74,,,,10/12/2020,6:36:58 PM
1564,31,22,43,65,,,,10/12/2020,6:36:58 PM
1565,33,25,55,69,,,,10/12/2020,6:36:58 PM
1566,33,23,45,97,,,,10/12/2020,6:36:58 PM
1567,40,23,44,92,,,,10/12/2020,6:36:58 PM
1568,39,20,37,55,,,,10/12/2020,6:36:58 PM
1569,30,30,15,65,,,,10/12/2020,6:36:59 PM
1570,39,27,60,43,,,,10/12/2020,6:36:59 PM
1571,30,20,20,86,,,,10/12/2020,6:36:59 PM
1572,35,27,31,47,,,,10/12/2020,6:36:59 PM
1573,40,22,59,57,,,,10/12/2020,6:36:59 PM
1574,36,20,54,59,,,,10/12/2020,6:37:00 PM
1575,36,28,36,65,,,,10/12/2020,6:37:00 PM
1576,35,29,55,90,,,,10/12/2020,6:37:00 PM
1577,39,24,38,92,,,,10/12/2020,6:37:00 PM
1578,40,30,25,68,,,,10/12/2020,6:37:01 PM
1579,32,21,9,49,,,,10/12/2020,6:37:01 PM
1580,37,21,24,44,,,,10/12/2020,6:37:01 PM
1581,32,25,33,42,,,,10/12/2020,6:37:01 PM
1582,39,28,27,74,,,,10/12/2020,6:37:02 PM
1583,36,26,43,99,,,,10/12/2020,6:37:02 PM
1584,31,30,55,95,,,,10/12/2020,6:37:02 PM
1585,34,29,21,62,,,,10/12/2020,6:37:02 PM
1586,31,20,44,53,,,,10/12/2020,6:37:02 PM
1587,39,30,54,58,,,,10/12/2020,6:37:03 PM
1588,40,20,14,58,,,,10/12/2020,6:37:03 PM
1589,32,24,52,85,,,,10/12/2020,6:37:03 PM
1590,38,20,51,63,,,,10/12/2020,6:37:03 PM
1591,34,20,53,44,,,,10/12/2020,6:37:03 PM
1592,31,25,49,83,,,,10/12/2020,6:37:03 PM
1593,37,30,50,63,,,,10/12/2020,6:37:04 PM
1594,40,24,16,62,,,,10/12/2020,6:37:04 PM
1595,30,21,37,68,,,,10/12/2020,6:37:04 PM
1596,33,23,43,96,,,,10/12/2020,6:37:04 PM
1597,38,29,22,72,,,,10/12/2020,6:37:05 PM
1598,37,25,58,74,,,,10/12/2020,6:37:05 PM
1599,32,27,38,74,,,,10/12/2020,6:37:05 PM
1600,37,24,25,98,,,,10/12/2020,6:37:05 PM
1601,35,29,14,70,,,,10/12/2020,6:37:05 PM
1602,35,25,42,58,,,,10/12/2020,6:37:06 PM
1603,36,26,48,81,,,,10/12/2020,6:37:06 PM
1604,37,22,27,62,,,,10/12/2020,6:37:06 PM
1605,35,24,18,40,,,,10/12/2020,6:37:06 PM
1606,33,20,9,84,,,,10/12/2020,6:37:07 PM
1607,36,23,20,66,,,,10/12/2020,6:37:07 PM
1608,35,26,39,82,,,,10/12/2020,6:37:07 PM
1609,40,25,25,98,,,,10/12/2020,6:37:07 PM
1610,35,23,42,97,,,,10/12/2020,6:37:08 PM
1611,36,24,42,56,,,,10/12/2020,6:37:08 PM
1612,33,20,23,78,,,,10/12/2020,6:37:08 PM
1613,34,24,43,45,,,,10/12/2020,6:37:08 PM
1614,37,21,7,56,,,,10/12/2020,6:37:08 PM
1615,38,23,15,84,,,,10/12/2020,6:37:08 PM
1616,35,26,17,75,,,,10/12/2020,6:37:08 PM
1617,40,29,43,91,,,,10/12/2020,6:37:09 PM
1618,31,20,51,99,,,,10/12/2020,6:37:09 PM
1619,32,23,28,56,,,,10/12/2020,6:37:09 PM
1620,39,24,38,42,,,,10/12/2020,6:37:09 PM
1621,38,29,17,67,,,,10/12/2020,6:37:10 PM
1622,37,29,46,97,,,,10/12/2020,6:37:10 PM
1623,39,25,53,90,,,,10/12/2020,6:37:10 PM
1624,30,25,44,83,,,,10/12/2020,6:37:10 PM
1625,32,27,22,95,,,,10/12/2020,6:37:11 PM
1626,31,30,27,100,,,,10/12/2020,6:37:11 PM
1627,34,23,18,98,,,,10/12/2020,6:37:11 PM
1628,40,26,22,47,,,,10/12/2020,6:37:11 PM
1629,30,20,16,97,,,,10/12/2020,6:37:11 PM
1630,30,26,49,93,,,,10/12/2020,6:37:12 PM
1631,39,29,31,73,,,,10/12/2020,6:37:12 PM
1632,38,22,12,81,,,,10/12/2020,6:37:12 PM
1633,37,23,7,72,,,,10/12/2020,6:37:12 PM
1634,40,23,13,90,,,,10/12/2020,6:37:13 PM
1635,37,23,13,81,,,,10/12/2020,6:37:13 PM
1636,36,20,16,69,,,,10/12/2020,6:37:13 PM
1637,38,23,44,57,,,,10/12/2020,6:37:13 PM
1638,38,25,40,41,,,,10/12/2020,6:37:13 PM
1639,34,29,14,74,,,,10/12/2020,6:37:13 PM
1640,33,28,14,65,,,,10/12/2020,6:37:14 PM
1641,40,21,55,77,,,,10/12/2020,6:37:14 PM
1642,31,22,43,73,,,,10/12/2020,6:37:14 PM
1643,35,21,57,77,,,,10/12/2020,6:37:14 PM
1644,35,24,15,85,,,,10/12/2020,6:37:14 PM
1645,35,23,51,55,,,,10/12/2020,6:37:15 PM
1646,32,23,10,66,,,,10/12/2020,6:37:15 PM
1647,40,21,31,69,,,,10/12/2020,6:37:15 PM
1648,36,29,27,85,,,,10/12/2020,6:37:15 PM
1649,39,29,45,90,,,,10/12/2020,6:37:16 PM
1650,31,29,47,54,,,,10/12/2020,6:37:16 PM
1651,38,26,41,71,,,,10/12/2020,6:37:16 PM
1652,31,20,37,65,,,,10/12/2020,6:37:16 PM
1653,37,24,5,96,,,,10/12/2020,6:37:17 PM
1654,38,20,7,78,,,,10/12/2020,6:37:17 PM
1655,31,29,57,100,,,,10/12/2020,6:37:17 PM
1656,37,22,37,62,,,,10/12/2020,6:37:17 PM
1657,32,28,28,47,,,,10/12/2020,6:37:17 PM
1658,32,29,50,74,,,,10/12/2020,6:37:18 PM
1659,34,27,43,48,,,,10/12/2020,6:37:18 PM
1660,39,30,24,44,,,,10/12/2020,6:37:18 PM
1661,32,25,51,83,,,,10/12/2020,6:37:18 PM
1662,40,20,60,90,,,,10/12/2020,6:37:18 PM
1663,37,23,39,42,,,,10/12/2020,6:37:18 PM
1664,31,23,28,92,,,,10/12/2020,6:37:19 PM
1665,31,25,5,69,,,,10/12/2020,6:37:19 PM
1666,30,25,31,43,,,,10/12/2020,6:37:19 PM
1667,34,25,45,64,,,,10/12/2020,6:37:19 PM
1668,39,21,34,71,,,,10/12/2020,6:37:20 PM
1669,39,23,11,69,,,,10/12/2020,6:37:20 PM
1670,33,27,39,82,,,,10/12/2020,6:37:20 PM
1671,30,24,13,55,,,,10/12/2020,6:37:20 PM
1672,33,20,8,65,,,,10/12/2020,6:37:20 PM
1673,38,22,48,63,,,,10/12/2020,6:37:21 PM
1674,32,26,41,75,,,,10/12/2020,6:37:21 PM
1675,38,23,48,67,,,,10/12/2020,6:37:21 PM
1676,32,30,19,80,,,,10/12/2020,6:37:21 PM
1677,37,27,40,72,,,,10/12/2020,6:37:22 PM
1678,38,24,58,98,,,,10/12/2020,6:37:22 PM
1679,40,20,18,79,,,,10/12/2020,6:37:22 PM
1680,31,23,17,49,,,,10/12/2020,6:37:22 PM
1681,32,23,13,52,,,,10/12/2020,6:37:23 PM
1682,34,26,11,49,,,,10/12/2020,6:37:23 PM
1683,36,22,29,48,,,,10/12/2020,6:37:23 PM
1684,38,22,56,53,,,,10/12/2020,6:37:23 PM
1685,36,23,44,91,,,,10/12/2020,6:37:23 PM
1686,39,20,14,64,,,,10/12/2020,6:37:23 PM
1687,39,27,6,90,,,,10/12/2020,6:37:23 PM
1688,37,25,52,66,,,,10/12/2020,6:37:24 PM
1689,36,26,16,42,,,,10/12/2020,6:37:24 PM
1690,36,29,54,78,,,,10/12/2020,6:37:24 PM
1691,36,25,45,76,,,,10/12/2020,6:37:24 PM
1692,35,23,43,49,,,,10/12/2020,6:37:25 PM
1693,38,28,8,87,,,,10/12/2020,6:37:25 PM
1694,39,26,29,89,,,,10/12/2020,6:37:25 PM
1695,32,24,52,87,,,,10/12/2020,6:37:25 PM
1696,31,29,50,66,,,,10/12/2020,6:37:26 PM
1697,36,27,49,77,,,,10/12/2020,6:37:26 PM
1698,31,20,17,94,,,,10/12/2020,6:37:26 PM
1699,33,27,10,55,,,,10/12/2020,6:37:26 PM
1700,40,30,30,51,,,,10/12/2020,6:37:26 PM
1701,33,23,35,86,,,,10/12/2020,6:37:27 PM
1702,37,23,54,92,,,,10/12/2020,6:37:27 PM
1703,37,24,15,62,,,,10/12/2020,6:37:27 PM
1704,40,21,32,51,,,,10/12/2020,6:37:27 PM
1705,33,24,7,82,,,,10/12/2020,6:37:28 PM
1706,36,30,36,49,,,,10/12/2020,6:37:28 PM
1707,31,29,50,70,,,,10/12/2020,6:37:28 PM
1708,31,28,41,90,,,,10/12/2020,6:37:28 PM
1709,40,29,14,43,,,,10/12/2020,6:37:28 PM
1710,39,21,52,60,,,,10/12/2020,6:37:28 PM
1711,34,22,53,56,,,,10/12/2020,6:37:29 PM
1712,31,27,55,41,,,,10/12/2020,6:37:29 PM
1713,39,27,53,84,,,,10/12/2020,6:37:29 PM
1714,39,26,9,87,,,,10/12/2020,6:37:29 PM
1715,32,26,13,85,,,,10/12/2020,6:37:29 PM
1716,33,28,7,86,,,,10/12/2020,6:37:30 PM
1717,33,28,14,96,,,,10/12/2020,6:37:30 PM
1718,30,25,26,87,,,,10/12/2020,6:37:30 PM
1719,33,30,6,48,,,,10/12/2020,6:37:30 PM
1720,38,27,30,52,,,,10/12/2020,6:37:31 PM
1721,33,30,31,48,,,,10/12/2020,6:37:31 PM
1722,37,24,5,91,,,,10/12/2020,6:37:31 PM
1723,34,25,48,99,,,,10/12/2020,6:37:31 PM
1724,35,25,11,40,,,,10/12/2020,6:37:32 PM
1725,39,26,36,93,,,,10/12/2020,6:37:32 PM
1726,34,23,27,60,,,,10/12/2020,6:37:32 PM
1727,40,23,41,84,,,,10/12/2020,6:37:32 PM
1728,40,26,31,40,,,,10/12/2020,6:37:32 PM
1729,32,24,17,56,,,,10/12/2020,6:37:33 PM
1730,38,23,26,43,,,,10/12/2020,6:37:33 PM
1731,35,27,10,85,,,,10/12/2020,6:37:33 PM
1732,31,22,16,64,,,,10/12/2020,6:37:33 PM
1733,32,28,14,59,,,,10/12/2020,6:37:33 PM
1734,36,25,48,43,,,,10/12/2020,6:37:33 PM
1735,40,24,42,44,,,,10/12/2020,6:37:34 PM
1736,39,29,15,42,,,,10/12/2020,6:37:34 PM
1737,30,20,59,98,,,,10/12/2020,6:37:34 PM
1738,39,28,14,72,,,,10/12/2020,6:37:34 PM
1739,30,25,21,81,,,,10/12/2020,6:37:35 PM
1740,38,21,53,100,,,,10/12/2020,6:37:35 PM
1741,32,27,7,79,,,,10/12/2020,6:37:35 PM
1742,32,20,7,88,,,,10/12/2020,6:37:35 PM
1743,40,21,5,91,,,,10/12/2020,6:37:35 PM
1744,31,25,37,75,,,,10/12/2020,6:37:36 PM
1745,33,26,7,91,,,,10/12/2020,6:37:36 PM
1746,31,26,24,46,,,,10/12/2020,6:37:36 PM
1747,38,28,48,56,,,,10/12/2020,6:37:36 PM
1748,39,24,24,66,,,,10/12/2020,6:37:37 PM
1749,38,26,25,62,,,,10/12/2020,6:37:37 PM
1750,36,20,25,60,,,,10/12/2020,6:37:37 PM
1751,40,28,25,71,,,,10/12/2020,6:37:37 PM
1752,33,22,51,77,,,,10/12/2020,6:37:38 PM
1753,31,24,39,97,,,,10/12/2020,6:37:38 PM
1754,40,27,30,42,,,,10/12/2020,6:37:38 PM
1755,39,26,35,53,,,,10/12/2020,6:37:38 PM
1756,36,26,34,85,,,,10/12/2020,6:37:38 PM
1757,39,26,36,49,,,,10/12/2020,6:37:38 PM
1758,34,27,38,90,,,,10/12/2020,6:37:38 PM
1759,40,24,46,67,,,,10/12/2020,6:37:39 PM
1760,35,30,46,59,,,,10/12/2020,6:37:39 PM
1761,37,30,36,96,,,,10/12/2020,6:37:39 PM
1762,39,30,47,67,,,,10/12/2020,6:37:39 PM
1763,30,29,42,82,,,,10/12/2020,6:37:40 PM
1764,30,26,57,74,,,,10/12/2020,6:37:40 PM
1765,38,20,40,61,,,,10/12/2020,6:37:40 PM
1766,38,22,12,79,,,,10/12/2020,6:37:40 PM
1767,31,23,50,98,,,,10/12/2020,6:37:41 PM
1768,32,27,9,62,,,,10/12/2020,6:37:41 PM
